Date,Portfolio,Benchmark
2020-05-29,1.0,0.9345701591835557
2020-06-01,1.0,0.9431646673978281
2020-06-02,1.0,0.9546295403011904
2020-06-03,1.0,0.9774015975988272
2020-06-04,1.0,0.978377237814022
2020-06-05,1.0,1.0093660758110958
2020-06-08,1.0,1.028485526363754
2020-06-09,1.0,1.007529196725357
2020-06-10,1.0,0.9907001061785895
2020-06-11,1.0,0.9267983270610586
2020-06-12,1.0,0.9441576854619668
2020-06-15,1.0,0.9558362400874553
2020-06-16,1.0,0.9734637427135412
2020-06-17,1.0,0.9661756153550435
2020-06-18,1.0,0.9660362751905306
2020-06-19,1.0,0.9573788366558134
2020-06-22,1.0,0.9597121619871822
2020-06-23,1.0,0.9606531995323703
2020-06-24,1.0,0.9300376731988774
2020-06-25,1.0,0.9399046615898672
2020-06-26,1.0,0.9200931510490238
2020-06-29,1.0,0.9375043165879601
2020-06-30,1.0,0.951467935259968
2020-07-01,1.0,0.9511800197020818
2020-07-02,1.0,0.9562947041543104
2020-07-06,1.0,0.9672045312165742
2020-07-07,1.0,0.9527356820542433
2020-07-08,1.0,0.9573216320791686
2020-07-09,1.0,0.9445690956943346
2020-07-10,1.0,0.9588529133882312
2020-07-13,1.0,0.9526175964629903
2020-07-14,1.0,0.9689191114514644
2020-07-15,1.0,0.9890303975520616
2020-07-16,1.0,0.9867821838493286
2020-07-17,1.0,0.991557966318636
2020-07-20,1.0,0.9882891019172945
2020-07-21,1.0,0.996873350063194
2020-07-22,1.0,1.0041369974204775
2020-07-23,1.0,1.000839751486104
2020-07-24,1.0,0.9933037378465898
2020-07-27,1.0,0.9983961738052586
2020-07-28,1.0,0.9924353886359001
2020-07-29,1.0,1.00915529425122
2020-07-30,1.0,1.0023213571681377
2020-07-31,1.0,1.001740603536923
2020-08-03,1.0,1.006425505017957
2020-08-04,1.0,1.0118189809146025
2020-08-05,1.0,1.0193435105879949
2020-08-06,1.0,1.0203178327897733
2020-08-07,1.0,1.028668751319486
2020-08-10,1.0,1.0377891840662978
2020-08-11,1.0,1.034760271373883
2020-08-12,1.0,1.0433970688544314
2020-08-13,1.0,1.0399184401180779
2020-08-14,1.0,1.0414106224923938
2020-08-17,1.0,1.0427419187817777
2020-08-18,1.0,1.0392289974872695
2020-08-19,1.0,1.035067578212294
2020-08-20,1.0,1.0300881468912764
2020-08-21,1.0,1.0293041943410501
2020-08-24,1.0,1.0431297617287998
2020-08-25,1.0,1.0434222177873296
2020-08-26,1.0,1.0436911553359516
2020-08-27,1.0,1.0488366439559427
2020-08-28,1.0,1.0576223293807534
2020-08-31,1.0,1.0504680835331017
2020-09-01,1.0,1.055227620050967
2020-09-02,1.0,1.073799601254024
2020-09-03,1.0,1.0460107985350684
2020-09-04,1.0,1.041588234968669
2020-09-08,1.0,1.0186061910946562
2020-09-09,1.0,1.0334829204202107
2020-09-10,1.0,1.0187294548464088
2020-09-11,1.0,1.0227808038741468
